Nome ”rg„o;N˙mero Processo;DescriÁ„o Processo;Modalidade de ContrataÁ„o;Empresa Contratada;CNPJ CPF;DescriÁ„o Processo;Item / Finalidade;Quantidade Item;Embalagem;Valor Unit·rio;Valor Total;N˙mero Empenho;Data Emiss„o;Tipo LicitaÁ„o;Materiais/ServiÁos;N˙mero Oferta Compra;Local Entrega;Nome Gest„o
SECRETARIA DA SAUDE;911/2019;BATERIA PARA EQUIPAMENTO;INEXIGIVEL;FLEXIMED COMERCIO E SERVICOS DE PRODUTOS MEDICOS HOSPITALARES LTDA;64164197000187;SENSOR P/ VENTILADOR HAMILTON MEDICAL DIVERSOS MODELOS, COD. 155500/04;AQUISICAO DE BATERIA PARA EQUIPAMENTO MEDICO HOSPITALAR;50;1 - UN;550;27500;2020NE02062;43965;6;Materiais;;AV NELSON SEVERINO ZAMBOM 122;HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;FITA DEMARCADORA,EM PVC,LARG.48MM,AMARELA,P/DEMARCACAO DE SOLO,EM ROLO;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;54;245 - ROLO 30 M;28,2;1522,8;2020NE00114;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;PANO MULTI-USO,FIBRAS VIRGENS POLIÈSTER,100%VISCOSE,GRAM.70G/M≤,BRANCO;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;18;210 - PACOTE 50 UN;27,05;486,9;2020NE00115;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;ALCOOL ETILICO PARA LIMPEZA,70INPM,GEL,SEM GATILHO;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;801;120 - FRASCO 500 ML;11,21;8979,21;2020NE00115;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;AGUA SANITARIA 2.0 A 2.5% HIPOCLORITO;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;312;44 - BOMBONA 5 L;12,6;3931,2;2020NE00115;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;PANO DE LIMPEZA,100% ALGOODAO,MED.(60X40),VARIACAO 10%,NA COR ROXA;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;801;1 - UN;4,45;3564,45;2020NE00115;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;LUVA PARA LIMPEZA EM BORRACHA LATEX 100% LATEX NATURAL,AMARELA;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;801;41 - P;4,99;3996,99;2020NE00115;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECR. DESENV. ECONOMICO;2020/00139;MATERIAIS PARA OS PATS;DISPENSA DE LICITACAO;INFINITY COMERCIAL DESCARTAVEIS E SERVICOS EIRELI;28206960000121;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%,C/CARBOMERO,NEUTRALIZANTE;COMPRA DE MATERIAIS OBJETIVANDO A REABERTURA DOS POSTOS DE ATENDIMENTO AO TRABALHADOR NO CONTEXTO DA PANDEMIA DO COVID 19.;4005;120 - FRASCO 500 ML;12,6;50463;2020NE00116;43978;5;Materiais;;AV. ESCOLA POLITECNICA, 82;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA CULTURA E ECONOMIA CRIATIVA;2020/00147;SERV.PROD.E IMPRES.DE PUB.PANFLETOSS-CORONA V;DISPENSA DE LICITACAO;GRAFICA E EDITORA JBA EIRELI- EPP.;3584940000163;PANFLETOS;CONTRATACAO DE ESPERESA ESPECIALIZADA EM SERVICO DE PRODUÁ„O E IMPRESSAO E PUBLICIDADE - PANFLETOS, CORONA-VÌRUS.;9;32 - MILHEIRO MI;630;5670;2020NE00048;43902;5;ServiÁos;;RUA MAUA, 51 - SOBRELOJA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA CULTURA E ECONOMIA CRIATIVA;2020/00150;AQUISI«√O DE MATERIAL PARA HIGIENIZA«√O;DISPENSA DE LICITACAO;SANDPLAST COMERCIO DE PLASTICOS LTDA;17586131000103;DISPENSER PARA ALCOOL GEL,ABS,BRANCO,800ML,RETANGULAR,DE PAREDE;AQUISI«√O DE MATERIAL PARA HIGIENIZA«√O, ASSEPSIA E PREVEN«√O DO CORONAVÕRUS.;25;1 - UN;26,73;668,25;2020NE00051;43915;5;Materiais;2020OC00009;RUA MAUA, 51;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA CULTURA E ECONOMIA CRIATIVA;2020/00150;AQUISI«√O DE MATERIAL PARA HIGIENIZA«√O;DISPENSA DE LICITACAO;ALYSSON CARDOSO FERREIRA - ME;15496374000117;LENCOS DE PAPEL,FL.DUPLA,INTERC.,(14,8X21,5)CM,BRANCA;AQUISI«√O DE MATERIAL PARA HIGIENIZA«√O, ASSEPSIA E PREVEN«√O DO CORONAVÕRUS.;50;494 - CAIXA 100 FL;8,45;422,5;2020NE00052;43915;5;Materiais;2020OC00009;RUA MAUA, 51;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DE AGRICULTURA E ABASTECIMENTO;04285/20;AQUISIÁAO DE ALCOOL GEL;PREG√O;DE FRANCE INDUSTRIA E COMERCIO DE COSMETICOS LTDA;14546684000136;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;AQUISIÁ„O DE ·LCOOL GEL 70% PARA DESINFEÁ„O E PROTEÁ„O DE SERVIDORES E FUNCION·RIOS EM VIRTUDE DO NOVO CORONAVÌRUS (COVID-19).;5472;120 - FRASCO 500 ML;7,15;39124,8;2020NE00222;43966;7;Materiais;2020OC00003;AVENIDA BRASIL;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DE AGRICULTURA E ABASTECIMENTO;03419/2020;DEPARTAMENTO DE ADMINISTRACAO;DISPENSA DE LICITACAO;CIPLAC COMERCIO DE PLACAS E CARIMBOS LTDA - ME;54472097000164;PRODUCAO DE ARTE FINAL;CONTRATAÁ„O DE PRESTAÁ„O DE SERVIÁOS GR·FICOS PARA IMPRESS„O DE CARTAZES E MANUAL DE BOAS PR·TICAS (COVID 19);1;1 - UN;5760;5760;2020NE00089;43920;5;ServiÁos;;PRACA RAMOS DE AZEVEDO, N.∫ 254;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DE AGRICULTURA E ABASTECIMENTO;4502/2020;DEPARTAMENTO DE ADMINISTRACAO;PREG√O;DE FRANCE INDUSTRIA E COMERCIO DE COSMETICOS LTDA;14546684000136;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;AQUISIÁ„O DE ·LCOOL GEL 70% PARA DESINFEÁ„O E PROTEÁ„O DE SERVIDORES E FUNCIONARIOS EM VIRTUDE DO NOVO CORONAVÌRUS (COVID-19);4000;120 - FRASCO 500 ML;6;24000;2020NE00129;43977;7;Materiais;2020OC00004;PRAÁA RAMOS DE AZEVEDO, 254;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DE LOGISTICA E TRANSPORTES;DL1042756;AQ. ·LCOOL GEL PARA DR6 E SEÁıE SUBORDINADAS;DISPENSA DE LICITACAO;SAFELLE SAFELLE EIRELI ME;28270001000175;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%,BACTERICIDA/ANTISSEPTICO;AQUISIÁ„O DE ·COOL GEL PARA DR6 E SEÁıES SUBRODINADAS - MEDIDAS DE PREVENÁ„O AO COMBATE A COVID 19 REQUIIS«√O 006/CNA6/2020 ;10;246 - GALAO 5 L;120;1200;2020NE00062;43937;5;Materiais;;RUA ARMANDO DE MOURA, 41;DEPTO. DE ESTRADAS E RODAGEM
SEC.DA JUSTICA E CIDADANIA;FP0172/20;AQUISIÁ„O DE MASCARAS DESCART·VEIS;DISPENSA DE LICITACAO;FUND.PROF.DR.MANOEL P.PIMENTEL - UGFRP;38118438045;MASCARA DE PROTECAO DESCARTAVEL,TNT,CAMADA DUPLA,BOCA E NARIZ;PARA ATENDER DESPESAS COM AQUISIÁ„O DE MASCARAS DESCARTAVEIS AOS SERV. DEVIDOPANDEMIA DE CORONAVIRUS..;15000;1 - UN;0,8;12000;2020NE01428;43959;5;Materiais;;RUA BARRA FUNDA 930;FUND. DE PROTECAO E DEFESA DO CONSUMIDOR
SEC.DA JUSTICA E CIDADANIA;RM10042/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISICAO DE MATERIAIS DE LIMPEZA (AGUA SANITARIA , ALCOOL EM GEL) PARA ATENDER DRM I E CASAS VINCULADOS;600;696 - FRASCO 500 G;2,63;1578;2020NE00288;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10042/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISICAO DE MATERIAIS DE LIMPEZA (AGUA SANITARIA , ALCOOL EM GEL) PARA ATENDER DRM I E CASAS VINCULADOS;400;696 - FRASCO 500 G;2,63;1052;2020NE00293;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10042/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;JM DA SILVA OLIVEIRA EIRELI-ME;13925092000162;AGUA SANITARIA,HIPOCLORITO DE SODIO,AGUA,TEOR DE CLORO ATIVO 2,0%A2,5%;AQUISICAO DE MATERIAIS DE LIMPEZA (AGUA SANITARIA , ALCOOL EM GEL) PARA ATENDER DRM I E CASAS VINCULADOS;554;1 - UN;6,75;3739,5;2020NE00294;43950;7;Materiais;;ESTRADA DO GOVERNO S/N;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10043/20;AQUISICAO DE MATERIAIS DE HIGIENE PESSOAL;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;AQUISICAO DE MATERIAIS DE HIGIENE PESSOAL - GRUPO 85 PARA ATENDER DRM I E CASAS VINCULADOS.;120;44 - BOMBONA 5 L;10;1200;2020NE00290;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10043/20;AQUISICAO DE MATERIAIS DE HIGIENE PESSOAL;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;AQUISICAO DE MATERIAIS DE HIGIENE PESSOAL - GRUPO 85 PARA ATENDER DRM I E CASAS VINCULADOS.;600;120 - FRASCO 500 ML;4,56;2736;2020NE00291;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10044/20;AQUISI«AO DE TOALHA DE PAPEL;PREG√O;NICKVALLE COMERCIO DE PAPEIS LTDA - ME;22366329000103;TOALHA DE PAPEL-SIMPLES-INTERF.INST,CLASSE1,2DOB,MED(23X27)CM,GOF,BRAN;AQUISICAO DE TOALHA DE PAPEL PARA ATENDER DRM I E CASAS VINCULADOS;1000;262 - PACOTE 1250 UN;13,15;13150;2020NE00287;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10046/20;AQUISICAO DE EPIS;PREG√O;BOTT EQUIPAMENTOS DE PROTEÁAO INDIVIDUAL LTDA - ME;6153699000106;OCULOS DE PROTECAO,DE SOBREPOR EM OCULOS GRADUADO;AQUISICAO DE EPIS - ”CULOS E RESPIRADOR PARA ATENDER DRM I E CASAS VINCULADOS.;20;1 - UN;6,15;123;2020NE00284;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10046/20;AQUISICAO DE EPIS;PREG√O;BOTT EQUIPAMENTOS DE PROTEÁAO INDIVIDUAL LTDA - ME;6153699000106;OCULOS DE PROTECAO DESTINADO PARA IMPACTOS;AQUISICAO DE EPIS - ”CULOS E RESPIRADOR PARA ATENDER DRM I E CASAS VINCULADOS.;100;1 - UN;4,35;435;2020NE00284;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10046/20;AQUISICAO DE EPIS;PREG√O;DELTA NICE CASA E CONSTRUÁAO LTDA;33460636000175;RESPIRADOR SEMIFACIAL PECA FACIAL FILTRANTE,CLASSE PFF2,NBR 13698;AQUISICAO DE EPIS - ”CULOS E RESPIRADOR PARA ATENDER DRM I E CASAS VINCULADOS.;100;1 - UN;1,27;127;2020NE00285;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM10046/20;AQUISICAO DE EPIS;PREG√O;RDS LICITA«OES EIRELI EPP;28031784000134;RESPIRADOR SEMIFACIAL PECA FACIAL FILTRANTE,CAMADAS FILTRANTES FIBRAS;AQUISICAO DE EPIS - ”CULOS E RESPIRADOR PARA ATENDER DRM I E CASAS VINCULADOS.;100;1 - UN;1,72;172;2020NE00286;43950;7;Materiais;;ESTRADA DO GOVERNO;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM30040/20;AQUISI«√O DE MATERIAL DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISI«√O DE MATERIAL DE LIMPEZA PARA USO DA DRM III-LESTE 2 E CENTROS SUBORDINADOS.;500;696 - FRASCO 500 G;2,63;1315;2020NE00185;43950;7;Materiais;;RUA MURSA;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM50035/20;AQUISI«√O DE PRODUTOS DE HIGIENE PESSOAL;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;AQUISI«√O DE PRODUTOS DE HIGIENE PESSOAL EM ATENDIMENTO AOS CENTROS SUBORDINADOS A DRM V.;121;44 - BOMBONA 5 L;10;1210;2020NE00265;43958;7;Materiais;;RUA DIAS DA SILVA;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM50036/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;JM DA SILVA OLIVEIRA EIRELI-ME;13925092000162;AGUA SANITARIA,HIPOCLORITO DE SODIO,AGUA,TEOR DE CLORO ATIVO 2,0%A2,5%;AQUISI«√O DE MATERIAIS DE LIMPEZA EM ATENDIMENTO AOS CENTROS SUBORDINADOS A DIVIS√O REGIONAL METROPOLITANA NORTE.;339;44 - BOMBONA 5 L;6,75;2288,25;2020NE00267;43959;7;Materiais;;RUA DIAS DA SILVA;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RM50036/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISI«√O DE MATERIAIS DE LIMPEZA EM ATENDIMENTO AOS CENTROS SUBORDINADOS A DIVIS√O REGIONAL METROPOLITANA NORTE.;816;696 - FRASCO 500 G;2,63;2146,08;2020NE00268;43959;7;Materiais;;RUA DIAS DA SILVA;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RNE0044/20;AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISI«√O DE MATERIAIS DE LIMPEZA - EM CAR¡TER EMERGENCIAL, OBJETIVANDO SUPRIR AS NECESSIDADES DA DIVIS√O REGIONAL NORTE E SEUS CENTROS DE ATENDIMENTO SUBORDINADOS, POR MEIO DE ATA DE REGISTRO DE PRE«OS 171312170482019OC00202.;960;696 - FRASCO 500 G;2,63;2524,8;2020NE00286;43950;7;Materiais;;214090000 - DIVIS√O REGIONAL NORTE;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RVP0040/20;AQUISI«√O DE MATERIAIS DE HIGIENE PESSOAL;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;AQUISI«√O DE TOALHA DE PAPEL E SABONETE LIQUIDO;170;44 - BOMBONA 5 L;10;1700;2020NE00630;43950;7;Materiais;;AVENIDA AVAREÌ;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RLL0047/20N;AQUISI«√O DE MATERIAIS DE LIMPEZA-EMERGENCIAL;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;AQUISI«√O DE MATERIAIS DE LIMPEZA POR ARP - EMERGENCIAL;2000;696 - FRASCO 500 G;2,63;5260;2020NE00376;43950;7;Materiais;;AVENIDA ADHEMAR DE BARROS;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RLL0047/20N;AQUISI«√O DE MATERIAIS DE LIMPEZA-EMERGENCIAL;PREG√O;JM DA SILVA OLIVEIRA EIRELI-ME;13925092000162;AGUA SANITARIA,HIPOCLORITO DE SODIO,AGUA,TEOR DE CLORO ATIVO 2,0%A2,5%;AQUISI«√O DE MATERIAIS DE LIMPEZA POR ARP - EMERGENCIAL;780;246 - GALAO 5 L;6,75;5265;2020NE00379;43950;7;Materiais;;AVENIDA ADHEMAR DE BARROS;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RLL0048/20;AQUISI«√O DE MATERIAIS DE HIGIENE PESSOAL - E;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;AQUISI«√O DE MATERIAIS DE HIGIENE PESSOAL POR ARP - EMERGENCIAL;250;44 - BOMBONA 5 L;10;2500;2020NE00374;43950;7;Materiais;;AVENIDA ADHEMAR DE BARROS;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;RLL0048/20;AQUISI«√O DE MATERIAIS DE HIGIENE PESSOAL - E;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;AQUISI«√O DE MATERIAIS DE HIGIENE PESSOAL POR ARP - EMERGENCIAL;120;246 - GALAO 5 L;45,6;5472;2020NE00459;43950;7;Materiais;;AVENIDA ADHEMAR DE BARROS;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;ROE0055/20;AQUISI«√O DE MATERIAL DE HIGIENE;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;PROCESSO PARA AQUISI«√O DE MATERIAL DE HIGIENE PESSOAL PARA ATENDER AOS CENTROS VINCULADOS A DRO.;1000;120 - FRASCO 500 ML;4,56;4560;2020NE00654;43951;7;Materiais;;RODOVIA DAVID EID;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;ROE0055/20;AQUISI«√O DE MATERIAL DE HIGIENE;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;PROCESSO PARA AQUISI«√O DE MATERIAL DE HIGIENE PESSOAL PARA ATENDER AOS CENTROS VINCULADOS A DRO.;190;44 - BOMBONA 5 L;10;1900;2020NE00656;43951;7;Materiais;;RODOVIA DAVID EID KM 3;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0553/20B;AQ DE EQUIPAMENTOS DE PROTE«√O RESPIRATORIO;DISPENSA DE LICITACAO;LC-SHIELD COMERCIO E REPRESENTACOES DE EQUIPAMENTOS LTDA;20421926000168;RESPIRADOR SEMIFACIAL PECA FACIAL FILTRANTE,PFF2/N95;AQUISI«√O DE EQUIPAMENTOS DE PROTE«√O RESPIRAT”RIA;3700;1 - UN;15;55500;2020NE01643;43950;5;Materiais;;RUA IZIDORO MATHEUS N∫ 316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0600/20;2 AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;2™ AQUISI«√O DE MATERIAIS DE LIMPEZA POR MEIO DE ATA DE REGISTRO DE PRE«OS ATINENTE AO PROCESSO SDE 4177/19;200;696 - FRASCO 500 G;2,63;526;2020NE01638;43950;7;Materiais;;RUA IZIDORO MATHEUS 316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0600/20;2 AQUISI«√O DE MATERIAIS DE LIMPEZA;PREG√O;MUCCIO E MUCCIO LTDA;74545732000101;ALCOOL ETILICO PARA LIMPEZA,65 INPM,EM GEL,S/GATILHO;2™ AQUISI«√O DE MATERIAIS DE LIMPEZA POR MEIO DE ATA DE REGISTRO DE PRE«OS ATINENTE AO PROCESSO SDE 4177/19;224;696 - FRASCO 500 G;2,63;589,12;2020NE01639;43950;7;Materiais;;RUA IZIDORO MATHEUS 316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0601/20;2™ AQUISI«AO ARTIGOS DE PAPEL-HIGIENE PESSOAL;PREG√O;ABF COM. E SERVI«OS DE CONSERVA«AO E LIMPEZA EIRELI;30838356000160;PAPEL TOALHA,GOFRADO,MED(20CMX100M),GRAMATURA MINIMA 30G/M2,BRANCO;2™ AQUISI«√O DE ARTIGOS DE PAPEL PARA HIGIENE PESSOAL POR MEIO DA ATA DE REGISTRO DE PRE«OS ATINENTE AO PROCESSO SDE 3699/19;250;191 - PACOTE 8 UN;28,8;7200;2020NE01636;43950;7;Materiais;;RUA IZIDORO MATHEUS 316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0602/20;1™ AQUISI«√O MATERIAL HIGIENE PESSOAL-ARP;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;1™ AQUISI«√O DE MATERIAL DE HIGIENE PESSOAL POR MEIO DA ATA DE REGISTRO DE PRE«OS ATINENTE AO PROCESSO SDE 4675/19;140;44 - BOMBONA 5 L;10;1400;2020NE01634;43950;7;Materiais;;RUA IZIDORO MATHEUS 316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
SEC.DA JUSTICA E CIDADANIA;SDE0602/20;1™ AQUISI«√O MATERIAL HIGIENE PESSOAL-ARP;PREG√O;BERNIERI E CIA LTDA;19316473000120;SABONETE LIQUIDO VISCOSO,PH ENTRE 6.0 A 7.5,FRAGRANCIA DE ERVA DOCE;1™ AQUISI«√O DE MATERIAL DE HIGIENE PESSOAL POR MEIO DA ATA DE REGISTRO DE PRE«OS ATINENTE AO PROCESSO SDE 4675/19;24;44 - BOMBONA 5 L;10;240;2020NE01635;43950;7;Materiais;;RUA IZIDORO MATHEUS N316;FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP
